Section,Group,Asset,Level,Change,Change Display,Change Unit,Change Text,% Change,% Change Text,High,Low,Obs,Order
A. Rates,Nominal UST,UST 2Y,3.8074%,0.0047999999999999154,0.47999999999999154,bp,+0.48bp,,,3.81315,3.79195,117,10
A. Rates,Nominal UST,UST 5Y,3.9592%,0.016999999999999904,1.6999999999999904,bp,+1.70bp,,,3.9599,3.9405,117,20
A. Rates,Nominal UST,UST 10Y,4.3485%,0.01994999999999969,1.994999999999969,bp,+1.99bp,,,4.3485,4.3236,117,30
A. Rates,Nominal UST,UST 30Y,4.9559%,0.020649999999999835,2.0649999999999835,bp,+2.06bp,,,4.9559,4.9322,117,40
A. Rates,Curve,UST 2s10s spread,54.22bp,1.4250000000000043,1.4250000000000043,bp,+1.43bp,,,54.535,52.32000000000001,117,60
A. Rates,Curve,UST 5s10s spread,38.92bp,0.2949999999999804,0.2949999999999804,bp,+0.29bp,,,39.219999999999985,38.309999999999974,117,70
A. Rates,Curve,UST 5s30s spread,99.66bp,0.3649999999999949,0.3649999999999949,bp,+0.36bp,,,100.04999999999997,98.78999999999998,117,80
B. Real & Inflation,Real Yield / TIPS,TIPS real 5Y,1.3145%,0.00649999999999995,0.649999999999995,bp,+0.65bp,,,1.3185,1.2995,116,110
B. Real & Inflation,Real Yield / TIPS,TIPS real 10Y,1.8985%,0.01550000000000007,1.550000000000007,bp,+1.55bp,,,1.8985,1.8815,117,120
B. Real & Inflation,Real Yield / TIPS,TIPS real 30Y,2.7015%,0.016999999999999904,1.6999999999999904,bp,+1.70bp,,,2.7015,2.6815,117,130
B. Real & Inflation,Breakeven Inflation,BEI 5Y,2.6448%,0.008750000000000036,0.8750000000000036,bp,+0.88bp,,,2.6476499999999996,2.6315,116,150
B. Real & Inflation,Breakeven Inflation,BEI 10Y,2.4500%,0.004449999999999399,0.4449999999999399,bp,+0.44bp,,,2.4545000000000003,2.4395499999999997,117,160
B. Real & Inflation,Breakeven Inflation,BEI 30Y,2.2544%,0.003649999999999931,0.3649999999999931,bp,+0.36bp,,,2.2580499999999994,2.2501999999999995,117,170
C. Treasury Futures,Treasury Futures,TU 2Y Treasury Fut,103.7148,-0.0078125,-0.0078125,pts,-0.0078,-7.532105600120513e-05,-0.00%,103.73828125,103.69921875,133,210
C. Treasury Futures,Treasury Futures,FV 5Y Treasury Fut,108.1406,-0.03125,-0.03125,pts,-0.0312,-0.0002888920988010978,-0.00%,108.1953125,108.109375,133,220
C. Treasury Futures,Treasury Futures,TY 10Y Treasury Fut,110.9688,-0.109375,-0.109375,pts,-0.1094,-0.0009846673231115486,-0.00%,111.09375,110.9375,133,230
C. Treasury Futures,Treasury Futures,US 30Y Treasury Fut,113.4688,-0.28125,-0.28125,pts,-0.2812,-0.0024725274725274724,-0.00%,113.78125,113.46875,133,240
D. USD & FX,USD,DXY,98.5750,0.1839999999999975,0.1839999999999975,pts,+0.1840,0.0018700897439806231,+0.00%,98.581,98.391,129,310
D. USD & FX,FX,EURUSD,1.1709,-0.0022999999999999687,-22.999999999999687,pips,-23.00pips,-0.0019604500511421485,-0.00%,1.1732,1.1709,133,320
D. USD & FX,FX,USDJPY,159.505,0.21000000000000796,21.000000000000796,pips,+21.00pips,0.0013183087981418625,+0.00%,159.555,159.295,133,330
D. USD & FX,FX,GBPUSD,1.3522,-0.003149999999999986,-31.49999999999986,pips,-31.50pips,-0.0023241229202788844,-0.00%,1.35535,1.35215,133,340
D. USD & FX,FX,AUDUSD,0.7177,-0.0015499999999999403,-15.499999999999403,pips,-15.50pips,-0.0021550225929787147,-0.00%,0.7194,0.71745,133,350
E. RMB,RMB,USDCNY,6.8304,0.001700000000000479,17.00000000000479,pips,+17.00pips,0.0002489511103952434,+0.00%,6.83065,6.8281,19,410
E. RMB,RMB,USDCNH,6.8310,0.0048000000000003595,48.000000000003595,pips,+48.00pips,0.0007031730684715302,+0.00%,6.83145,6.8222,133,420
E. RMB,RMB,CNH-CNY spread,6.5pips,0.00140000000000029,14.000000000002899,pips,+14.00pips,,,0.001000000000000334,-0.0007500000000000284,19,440
F. Commodities,Commodities,Brent crude,109.2300,1.0100000000000051,1.0100000000000051,pts,+1.0100,0.009332840510072122,+0.01%,109.6,107.75,119,510
F. Commodities,Commodities,WTI crude,97.3300,1.2099999999999937,1.2099999999999937,pts,+1.2100,0.012588431127756905,+0.01%,97.48,96.06,133,520
F. Commodities,Commodities,Gold,4669.2050,-1.555000000000291,-1.555000000000291,pts,-1.5550,-0.00033292226532733235,-0.00%,4700.325,4669.18,133,530
