Section,Group,Asset,Level,Change,Change Display,Change Unit,Change Text,% Change,% Change Text,High,Low,Obs,Order
A. Rates,Nominal UST,UST 2Y,3.8001%,-0.00024999999999986144,-0.024999999999986144,bp,-0.02bp,,,3.81315,3.79195,58,10
A. Rates,Nominal UST,UST 5Y,3.9523%,0.010050000000000114,1.0050000000000114,bp,+1.01bp,,,3.9599,3.9405,68,20
A. Rates,Nominal UST,UST 10Y,4.3405%,0.011949999999999683,1.1949999999999683,bp,+1.19bp,,,4.3465,4.3236,70,30
A. Rates,Nominal UST,UST 30Y,4.9466%,0.011350000000000193,1.1350000000000193,bp,+1.14bp,,,4.9502,4.9322,77,40
A. Rates,Curve,UST 2s10s spread,54.03bp,1.4149999999999494,1.4149999999999494,bp,+1.41bp,,,54.530000000000015,52.32000000000001,55,60
A. Rates,Curve,UST 5s10s spread,38.82bp,0.1899999999999551,0.1899999999999551,bp,+0.19bp,,,39.195,38.309999999999974,63,70
A. Rates,Curve,UST 5s30s spread,99.43bp,0.13000000000000966,0.13000000000000966,bp,+0.13bp,,,99.93999999999997,98.78999999999998,67,80
C. Treasury Futures,Treasury Futures,TU 2Y Treasury Fut,103.7266,0.00390625,0.00390625,pts,+0.0039,3.7660528000602565e-05,+0.00%,103.73828125,103.69921875,91,210
C. Treasury Futures,Treasury Futures,FV 5Y Treasury Fut,108.1719,0.0,0.0,pts,0.0000,0.0,+0.00%,108.1953125,108.109375,89,220
C. Treasury Futures,Treasury Futures,TY 10Y Treasury Fut,111.0312,-0.046875,-0.046875,pts,-0.0469,-0.0004220002813335209,-0.00%,111.09375,110.9375,91,230
C. Treasury Futures,Treasury Futures,US 30Y Treasury Fut,113.6250,-0.125,-0.125,pts,-0.1250,-0.001098901098901099,-0.00%,113.78125,113.53125,91,240
D. USD & FX,USD,DXY,98.4910,0.09999999999999432,0.09999999999999432,pts,+0.1000,0.0010163531217285556,+0.00%,98.496,98.391,86,310
D. USD & FX,FX,EURUSD,1.1722,-0.0010499999999999954,-10.499999999999954,pips,-10.50pips,-0.0008949880668257717,-0.00%,1.1732,1.17195,106,320
D. USD & FX,FX,USDJPY,159.405,0.11000000000001364,11.000000000001364,pips,+11.00pips,0.000690542703788654,+0.00%,159.465,159.295,106,330
D. USD & FX,FX,GBPUSD,1.3535,-0.0019000000000000128,-19.000000000000128,pips,-19.00pips,-0.0014018519201682315,-0.00%,1.35535,1.35315,106,340
D. USD & FX,FX,AUDUSD,0.7191,-0.00014999999999998348,-1.4999999999998348,pips,-1.50pips,-0.0002085505735140542,-0.00%,0.7194,0.71815,106,350
E. RMB,RMB,USDCNH,6.8262,4.999999999988347e-05,0.4999999999988347,pips,+0.50pips,7.324719463227487e-06,+0.00%,6.82785,6.8222,106,420
F. Commodities,Commodities,Brent crude,108.7200,0.5,0.5,pts,+0.5000,0.004620218074293107,+0.00%,109.6,107.75,75,510
F. Commodities,Commodities,WTI crude,97.0600,0.9399999999999977,0.9399999999999977,pts,+0.9400,0.009779442363712003,+0.01%,97.27,96.06,92,520
F. Commodities,Commodities,Gold,4693.8050,23.045000000000073,23.045000000000073,pts,+23.0450,0.004933886562358176,+0.00%,4700.325,4670.76,95,530
F. Commodities,Commodities,Copper,6.0300,0.03000000000000025,0.03000000000000025,pts,+0.0300,0.005000000000000042,+0.01%,6.036,4.98,93,540
